clave,nombre,apellido,puesto,jornada_contratada,sucursal,fecha,hora_inicio,hora_fin,minutos_descanso
T049-054,Valeria,Nájera Cruz,Almacenista,48,Toluca,2026-07-25,09:00,17:30,30
T049-054,Valeria,Nájera Cruz,Almacenista,48,Toluca,2026-07-26,09:00,17:30,30
T049-055,Estela,Meza García,Asesor(a) de crédito,24,Toluca,2026-07-23,15:00,21:00,0
T049-055,Estela,Meza García,Asesor(a) de crédito,24,Toluca,2026-07-24,15:00,21:00,0
T049-055,Estela,Meza García,Asesor(a) de crédito,24,Toluca,2026-07-25,09:00,15:00,0
T049-055,Estela,Meza García,Asesor(a) de crédito,24,Toluca,2026-07-26,09:00,15:00,0
T049-056,Mónica,Serrano Carrillo,Vendedor(a) de piso,24,Toluca,2026-07-23,15:00,21:00,0
T049-056,Mónica,Serrano Carrillo,Vendedor(a) de piso,24,Toluca,2026-07-24,15:00,21:00,0
T049-056,Mónica,Serrano Carrillo,Vendedor(a) de piso,24,Toluca,2026-07-25,09:00,15:00,0
T049-056,Mónica,Serrano Carrillo,Vendedor(a) de piso,24,Toluca,2026-07-26,09:00,15:00,0
T049-057,Patricia,Rojas Herrera,Cajero(a),48,Toluca,2026-07-21,09:00,17:30,30
T049-057,Patricia,Rojas Herrera,Cajero(a),48,Toluca,2026-07-22,09:00,17:30,30
T049-057,Patricia,Rojas Herrera,Cajero(a),48,Toluca,2026-07-23,09:00,17:30,30
T049-057,Patricia,Rojas Herrera,Cajero(a),48,Toluca,2026-07-24,09:00,17:30,30
T049-057,Patricia,Rojas Herrera,Cajero(a),48,Toluca,2026-07-25,09:00,17:30,30
T049-057,Patricia,Rojas Herrera,Cajero(a),48,Toluca,2026-07-26,09:00,17:30,30
T049-058,Carlos,Cervantes Salazar,Vendedor(a) de piso,48,Toluca,2026-07-20,12:30,21:00,30
T049-058,Carlos,Cervantes Salazar,Vendedor(a) de piso,48,Toluca,2026-07-21,12:30,21:00,30
T049-058,Carlos,Cervantes Salazar,Vendedor(a) de piso,48,Toluca,2026-07-23,12:30,21:00,30
T049-058,Carlos,Cervantes Salazar,Vendedor(a) de piso,48,Toluca,2026-07-24,12:30,21:00,30
T049-058,Carlos,Cervantes Salazar,Vendedor(a) de piso,48,Toluca,2026-07-25,12:30,21:00,30
T049-058,Carlos,Cervantes Salazar,Vendedor(a) de piso,48,Toluca,2026-07-26,12:30,21:00,30
T049-059,Francisco,López Ortiz,Almacenista,48,Toluca,2026-07-20,09:00,17:30,30
T049-059,Francisco,López Ortiz,Almacenista,48,Toluca,2026-07-21,09:00,17:30,30
T049-059,Francisco,López Ortiz,Almacenista,48,Toluca,2026-07-22,09:00,17:30,30
T049-059,Francisco,López Ortiz,Almacenista,48,Toluca,2026-07-23,09:00,17:30,30
T049-059,Francisco,López Ortiz,Almacenista,48,Toluca,2026-07-24,09:00,17:30,30
T049-059,Francisco,López Ortiz,Almacenista,48,Toluca,2026-07-25,09:00,17:30,30
T049-060,Valeria,Téllez Torres,Asesor(a) de crédito,24,Toluca,2026-07-23,09:00,15:00,0
T049-060,Valeria,Téllez Torres,Asesor(a) de crédito,24,Toluca,2026-07-24,09:00,15:00,0
T049-060,Valeria,Téllez Torres,Asesor(a) de crédito,24,Toluca,2026-07-25,09:00,15:00,0
T049-060,Valeria,Téllez Torres,Asesor(a) de crédito,24,Toluca,2026-07-26,09:00,15:00,0
T049-061,Martha,Domínguez Chávez,Vendedor(a) de piso,48,Toluca,2026-07-20,12:30,21:00,30
T049-061,Martha,Domínguez Chávez,Vendedor(a) de piso,48,Toluca,2026-07-21,12:30,21:00,30
T049-061,Martha,Domínguez Chávez,Vendedor(a) de piso,48,Toluca,2026-07-22,12:30,21:00,30
T049-061,Martha,Domínguez Chávez,Vendedor(a) de piso,48,Toluca,2026-07-23,12:30,21:00,30
T049-061,Martha,Domínguez Chávez,Vendedor(a) de piso,48,Toluca,2026-07-24,12:30,21:00,30
T049-061,Martha,Domínguez Chávez,Vendedor(a) de piso,48,Toluca,2026-07-26,12:30,21:00,30
T049-062,Estela,Molina Álvarez,Asesor(a) de crédito,24,Toluca,2026-07-20,15:00,21:00,0
T049-062,Estela,Molina Álvarez,Asesor(a) de crédito,24,Toluca,2026-07-21,15:00,21:00,0
T049-062,Estela,Molina Álvarez,Asesor(a) de crédito,24,Toluca,2026-07-22,15:00,21:00,0
T049-062,Estela,Molina Álvarez,Asesor(a) de crédito,24,Toluca,2026-07-23,15:00,21:00,0
T049-063,Julio,Nájera Méndez,Vendedor(a) de piso,48,Toluca,2026-07-20,12:30,21:00,30
T049-063,Julio,Nájera Méndez,Vendedor(a) de piso,48,Toluca,2026-07-21,12:30,21:00,30
T049-063,Julio,Nájera Méndez,Vendedor(a) de piso,48,Toluca,2026-07-22,12:30,21:00,30
T049-063,Julio,Nájera Méndez,Vendedor(a) de piso,48,Toluca,2026-07-23,12:30,21:00,30
T049-063,Julio,Nájera Méndez,Vendedor(a) de piso,48,Toluca,2026-07-25,12:30,21:00,30
T049-063,Julio,Nájera Méndez,Vendedor(a) de piso,48,Toluca,2026-07-26,12:30,21:00,30
T049-064,Lucía,Ávila Jiménez,Vendedor(a) de piso,48,Toluca,2026-07-20,12:30,21:00,30
T049-064,Lucía,Ávila Jiménez,Vendedor(a) de piso,48,Toluca,2026-07-21,12:30,21:00,30
T049-064,Lucía,Ávila Jiménez,Vendedor(a) de piso,48,Toluca,2026-07-22,12:30,21:00,30
T049-064,Lucía,Ávila Jiménez,Vendedor(a) de piso,48,Toluca,2026-07-23,12:30,21:00,30
T049-064,Lucía,Ávila Jiménez,Vendedor(a) de piso,48,Toluca,2026-07-24,12:30,21:00,30
T049-064,Lucía,Ávila Jiménez,Vendedor(a) de piso,48,Toluca,2026-07-26,12:30,21:00,30
T049-065,Laura,Díaz Salazar,Vendedor(a) de piso,48,Toluca,2026-07-20,12:30,21:00,30
T049-065,Laura,Díaz Salazar,Vendedor(a) de piso,48,Toluca,2026-07-21,12:30,21:00,30
T049-065,Laura,Díaz Salazar,Vendedor(a) de piso,48,Toluca,2026-07-22,12:30,21:00,30
T049-065,Laura,Díaz Salazar,Vendedor(a) de piso,48,Toluca,2026-07-23,12:30,21:00,30
T049-065,Laura,Díaz Salazar,Vendedor(a) de piso,48,Toluca,2026-07-24,12:30,21:00,30
T049-065,Laura,Díaz Salazar,Vendedor(a) de piso,48,Toluca,2026-07-26,12:30,21:00,30
T049-066,Alberto,Flores Torres,Cajero(a),24,Toluca,2026-07-23,09:00,15:00,0
T049-066,Alberto,Flores Torres,Cajero(a),24,Toluca,2026-07-24,09:00,15:00,0
T049-066,Alberto,Flores Torres,Cajero(a),24,Toluca,2026-07-25,09:00,15:00,0
T049-066,Alberto,Flores Torres,Cajero(a),24,Toluca,2026-07-26,09:00,15:00,0
T049-067,Ricardo,Ibarra Ramos,Supervisor(a) de piso,48,Toluca,2026-07-20,12:30,21:00,30
T049-067,Ricardo,Ibarra Ramos,Supervisor(a) de piso,48,Toluca,2026-07-22,12:30,21:00,30
T049-067,Ricardo,Ibarra Ramos,Supervisor(a) de piso,48,Toluca,2026-07-23,12:30,21:00,30
T049-067,Ricardo,Ibarra Ramos,Supervisor(a) de piso,48,Toluca,2026-07-24,12:30,21:00,30
T049-067,Ricardo,Ibarra Ramos,Supervisor(a) de piso,48,Toluca,2026-07-25,12:30,21:00,30
T049-067,Ricardo,Ibarra Ramos,Supervisor(a) de piso,48,Toluca,2026-07-26,12:30,21:00,30
T049-068,Enrique,Campos Ruiz,Vendedor(a) de piso,48,Toluca,2026-07-20,12:30,21:00,30
T049-068,Enrique,Campos Ruiz,Vendedor(a) de piso,48,Toluca,2026-07-21,12:30,21:00,30
T049-068,Enrique,Campos Ruiz,Vendedor(a) de piso,48,Toluca,2026-07-22,12:30,21:00,30
T049-068,Enrique,Campos Ruiz,Vendedor(a) de piso,48,Toluca,2026-07-23,12:30,21:00,30
T049-068,Enrique,Campos Ruiz,Vendedor(a) de piso,48,Toluca,2026-07-24,12:30,21:00,30
T049-068,Enrique,Campos Ruiz,Vendedor(a) de piso,48,Toluca,2026-07-26,12:30,21:00,30
T049-069,Sergio,Bautista Herrera,Almacenista,48,Toluca,2026-07-20,12:30,21:00,30
T049-069,Sergio,Bautista Herrera,Almacenista,48,Toluca,2026-07-21,12:30,21:00,30
T049-069,Sergio,Bautista Herrera,Almacenista,48,Toluca,2026-07-23,12:30,21:00,30
T049-069,Sergio,Bautista Herrera,Almacenista,48,Toluca,2026-07-24,12:30,21:00,30
T049-069,Sergio,Bautista Herrera,Almacenista,48,Toluca,2026-07-25,12:30,21:00,30
T049-069,Sergio,Bautista Herrera,Almacenista,48,Toluca,2026-07-26,12:30,21:00,30
T049-070,Elizabeth,Padilla Trejo,Cajero(a),24,Toluca,2026-07-20,09:00,15:00,0
T049-070,Elizabeth,Padilla Trejo,Cajero(a),24,Toluca,2026-07-24,09:00,15:00,0
T049-070,Elizabeth,Padilla Trejo,Cajero(a),24,Toluca,2026-07-25,09:00,15:00,0
T049-070,Elizabeth,Padilla Trejo,Cajero(a),24,Toluca,2026-07-26,09:00,15:00,0
T049-071,Carmen,Ortega Núñez,Vendedor(a) de piso,24,Toluca,2026-07-23,15:00,21:00,0
T049-071,Carmen,Ortega Núñez,Vendedor(a) de piso,24,Toluca,2026-07-24,15:00,21:00,0
T049-071,Carmen,Ortega Núñez,Vendedor(a) de piso,24,Toluca,2026-07-25,15:00,21:00,0
T049-071,Carmen,Ortega Núñez,Vendedor(a) de piso,24,Toluca,2026-07-26,15:00,21:00,0
T049-072,Miguel,Ortiz Valdez,Cajero(a),48,Toluca,2026-07-20,09:00,17:30,30
T049-072,Miguel,Ortiz Valdez,Cajero(a),48,Toluca,2026-07-21,09:00,17:30,30
T049-072,Miguel,Ortiz Valdez,Cajero(a),48,Toluca,2026-07-22,09:00,17:30,30
T049-072,Miguel,Ortiz Valdez,Cajero(a),48,Toluca,2026-07-23,09:00,17:30,30
T049-072,Miguel,Ortiz Valdez,Cajero(a),48,Toluca,2026-07-24,09:00,17:30,30
T049-072,Miguel,Ortiz Valdez,Cajero(a),48,Toluca,2026-07-25,09:00,17:30,30
T049-073,Iván,Guerrero Bautista,Cajero(a),48,Toluca,2026-07-20,09:00,17:30,30
T049-073,Iván,Guerrero Bautista,Cajero(a),48,Toluca,2026-07-21,09:00,17:30,30
T049-073,Iván,Guerrero Bautista,Cajero(a),48,Toluca,2026-07-22,09:00,17:30,30
T049-073,Iván,Guerrero Bautista,Cajero(a),48,Toluca,2026-07-23,09:00,17:30,30
T049-073,Iván,Guerrero Bautista,Cajero(a),48,Toluca,2026-07-25,09:00,17:30,30
T049-073,Iván,Guerrero Bautista,Cajero(a),48,Toluca,2026-07-26,09:00,17:30,30
T049-074,Juana,Rojas Juárez,Cajero(a),48,Toluca,2026-07-20,09:00,17:30,30
T049-074,Juana,Rojas Juárez,Cajero(a),48,Toluca,2026-07-21,09:00,17:30,30
T049-074,Juana,Rojas Juárez,Cajero(a),48,Toluca,2026-07-23,09:00,17:30,30
T049-074,Juana,Rojas Juárez,Cajero(a),48,Toluca,2026-07-24,09:00,17:30,30
T049-074,Juana,Rojas Juárez,Cajero(a),48,Toluca,2026-07-25,09:00,17:30,30
T049-074,Juana,Rojas Juárez,Cajero(a),48,Toluca,2026-07-26,09:00,17:30,30
T049-075,Óscar,Ibarra Medina,Cajero(a),24,Toluca,2026-07-20,15:00,21:00,0
T049-075,Óscar,Ibarra Medina,Cajero(a),24,Toluca,2026-07-24,15:00,21:00,0
T049-075,Óscar,Ibarra Medina,Cajero(a),24,Toluca,2026-07-25,15:00,21:00,0
T049-075,Óscar,Ibarra Medina,Cajero(a),24,Toluca,2026-07-26,15:00,21:00,0
T049-076,Silvia,Quintero Valdez,Cajero(a),48,Toluca,2026-07-20,12:30,21:00,30
T049-076,Silvia,Quintero Valdez,Cajero(a),48,Toluca,2026-07-21,12:30,21:00,30
T049-076,Silvia,Quintero Valdez,Cajero(a),48,Toluca,2026-07-22,12:30,21:00,30
T049-076,Silvia,Quintero Valdez,Cajero(a),48,Toluca,2026-07-23,12:30,21:00,30
T049-076,Silvia,Quintero Valdez,Cajero(a),48,Toluca,2026-07-24,12:30,21:00,30
T049-076,Silvia,Quintero Valdez,Cajero(a),48,Toluca,2026-07-25,12:30,21:00,30
T049-077,Manuel,Torres Domínguez,Vendedor(a) de piso,24,Toluca,2026-07-22,15:00,21:00,0
T049-077,Manuel,Torres Domínguez,Vendedor(a) de piso,24,Toluca,2026-07-23,15:00,21:00,0
T049-077,Manuel,Torres Domínguez,Vendedor(a) de piso,24,Toluca,2026-07-24,15:00,21:00,0
T049-077,Manuel,Torres Domínguez,Vendedor(a) de piso,24,Toluca,2026-07-25,15:00,21:00,0
T049-078,Norma,Molina Castillo,Cajero(a),48,Toluca,2026-07-20,12:30,21:00,30
T049-078,Norma,Molina Castillo,Cajero(a),48,Toluca,2026-07-21,12:30,21:00,30
T049-078,Norma,Molina Castillo,Cajero(a),48,Toluca,2026-07-22,12:30,21:00,30
T049-078,Norma,Molina Castillo,Cajero(a),48,Toluca,2026-07-23,12:30,21:00,30
T049-078,Norma,Molina Castillo,Cajero(a),48,Toluca,2026-07-25,12:30,21:00,30
T049-078,Norma,Molina Castillo,Cajero(a),48,Toluca,2026-07-26,12:30,21:00,30
T049-079,Diego,Flores Ortega,Vendedor(a) de piso,48,Toluca,2026-07-21,12:30,21:00,30
T049-079,Diego,Flores Ortega,Vendedor(a) de piso,48,Toluca,2026-07-22,12:30,21:00,30
T049-079,Diego,Flores Ortega,Vendedor(a) de piso,48,Toluca,2026-07-23,12:30,21:00,30
T049-079,Diego,Flores Ortega,Vendedor(a) de piso,48,Toluca,2026-07-24,12:30,21:00,30
T049-079,Diego,Flores Ortega,Vendedor(a) de piso,48,Toluca,2026-07-25,12:30,21:00,30
T049-079,Diego,Flores Ortega,Vendedor(a) de piso,48,Toluca,2026-07-26,12:30,21:00,30
T049-080,Daniela,Olvera Serrano,Cajero(a),48,Toluca,2026-07-20,09:00,17:30,30
T049-080,Daniela,Olvera Serrano,Cajero(a),48,Toluca,2026-07-22,09:00,17:30,30
T049-080,Daniela,Olvera Serrano,Cajero(a),48,Toluca,2026-07-23,09:00,17:30,30
T049-080,Daniela,Olvera Serrano,Cajero(a),48,Toluca,2026-07-24,09:00,17:30,30
T049-080,Daniela,Olvera Serrano,Cajero(a),48,Toluca,2026-07-25,09:00,17:30,30
T049-080,Daniela,Olvera Serrano,Cajero(a),48,Toluca,2026-07-26,09:00,17:30,30
T050-001,Carlos,Escobar Juárez,Almacenista,48,Reynosa,2026-07-20,12:30,21:00,30
T050-001,Carlos,Escobar Juárez,Almacenista,48,Reynosa,2026-07-21,12:30,21:00,30
T050-001,Carlos,Escobar Juárez,Almacenista,48,Reynosa,2026-07-23,12:30,21:00,30
T050-001,Carlos,Escobar Juárez,Almacenista,48,Reynosa,2026-07-24,12:30,21:00,30
T050-001,Carlos,Escobar Juárez,Almacenista,48,Reynosa,2026-07-25,12:30,21:00,30
T050-001,Carlos,Escobar Juárez,Almacenista,48,Reynosa,2026-07-26,12:30,21:00,30
T050-002,Fernanda,Ortega Pacheco,Supervisor(a) de piso,48,Reynosa,2026-07-20,09:00,17:30,30
T050-002,Fernanda,Ortega Pacheco,Supervisor(a) de piso,48,Reynosa,2026-07-21,09:00,17:30,30
T050-002,Fernanda,Ortega Pacheco,Supervisor(a) de piso,48,Reynosa,2026-07-22,09:00,17:30,30
T050-002,Fernanda,Ortega Pacheco,Supervisor(a) de piso,48,Reynosa,2026-07-23,09:00,17:30,30
T050-002,Fernanda,Ortega Pacheco,Supervisor(a) de piso,48,Reynosa,2026-07-24,09:00,17:30,30
T050-002,Fernanda,Ortega Pacheco,Supervisor(a) de piso,48,Reynosa,2026-07-25,09:00,17:30,30
T050-003,Ismael,Zamora Téllez,Cajero(a),24,Reynosa,2026-07-22,09:00,15:00,0
T050-003,Ismael,Zamora Téllez,Cajero(a),24,Reynosa,2026-07-23,09:00,15:00,0
T050-003,Ismael,Zamora Téllez,Cajero(a),24,Reynosa,2026-07-24,09:00,15:00,0
T050-003,Ismael,Zamora Téllez,Cajero(a),24,Reynosa,2026-07-25,09:00,15:00,0
T050-004,Tomás,Castro Rivera,Almacenista,48,Reynosa,2026-07-20,09:00,17:30,30
T050-004,Tomás,Castro Rivera,Almacenista,48,Reynosa,2026-07-21,09:00,17:30,30
T050-004,Tomás,Castro Rivera,Almacenista,48,Reynosa,2026-07-22,09:00,17:30,30
T050-004,Tomás,Castro Rivera,Almacenista,48,Reynosa,2026-07-23,09:00,17:30,30
T050-004,Tomás,Castro Rivera,Almacenista,48,Reynosa,2026-07-24,09:00,17:30,30
T050-004,Tomás,Castro Rivera,Almacenista,48,Reynosa,2026-07-26,09:00,17:30,30
T050-005,Óscar,Juárez Castro,Vendedor(a) de piso,48,Reynosa,2026-07-20,12:30,21:00,30
T050-005,Óscar,Juárez Castro,Vendedor(a) de piso,48,Reynosa,2026-07-21,12:30,21:00,30
T050-005,Óscar,Juárez Castro,Vendedor(a) de piso,48,Reynosa,2026-07-22,12:30,21:00,30
T050-005,Óscar,Juárez Castro,Vendedor(a) de piso,48,Reynosa,2026-07-23,12:30,21:00,30
T050-005,Óscar,Juárez Castro,Vendedor(a) de piso,48,Reynosa,2026-07-25,12:30,21:00,30
T050-005,Óscar,Juárez Castro,Vendedor(a) de piso,48,Reynosa,2026-07-26,12:30,21:00,30
T050-006,Sergio,Díaz Cárdenas,Cajero(a),48,Reynosa,2026-07-21,12:30,21:00,30
T050-006,Sergio,Díaz Cárdenas,Cajero(a),48,Reynosa,2026-07-22,12:30,21:00,30
T050-006,Sergio,Díaz Cárdenas,Cajero(a),48,Reynosa,2026-07-23,12:30,21:00,30
T050-006,Sergio,Díaz Cárdenas,Cajero(a),48,Reynosa,2026-07-24,12:30,21:00,30
T050-006,Sergio,Díaz Cárdenas,Cajero(a),48,Reynosa,2026-07-25,12:30,21:00,30
T050-006,Sergio,Díaz Cárdenas,Cajero(a),48,Reynosa,2026-07-26,12:30,21:00,30
T050-007,Brenda,Mendoza Campos,Vendedor(a) de piso,48,Reynosa,2026-07-20,12:30,21:00,30
T050-007,Brenda,Mendoza Campos,Vendedor(a) de piso,48,Reynosa,2026-07-21,12:30,21:00,30
T050-007,Brenda,Mendoza Campos,Vendedor(a) de piso,48,Reynosa,2026-07-22,12:30,21:00,30
T050-007,Brenda,Mendoza Campos,Vendedor(a) de piso,48,Reynosa,2026-07-23,12:30,21:00,30
T050-007,Brenda,Mendoza Campos,Vendedor(a) de piso,48,Reynosa,2026-07-24,12:30,21:00,30
T050-007,Brenda,Mendoza Campos,Vendedor(a) de piso,48,Reynosa,2026-07-25,12:30,21:00,30
T050-008,Enrique,Escobar Contreras,Vendedor(a) de piso,24,Reynosa,2026-07-20,15:00,21:00,0
T050-008,Enrique,Escobar Contreras,Vendedor(a) de piso,24,Reynosa,2026-07-24,15:00,21:00,0
T050-008,Enrique,Escobar Contreras,Vendedor(a) de piso,24,Reynosa,2026-07-25,15:00,21:00,0
T050-008,Enrique,Escobar Contreras,Vendedor(a) de piso,24,Reynosa,2026-07-26,15:00,21:00,0
T050-009,Fernanda,Ortiz Martínez,Vendedor(a) de piso,48,Reynosa,2026-07-20,09:00,17:30,30
T050-009,Fernanda,Ortiz Martínez,Vendedor(a) de piso,48,Reynosa,2026-07-21,09:00,17:30,30
T050-009,Fernanda,Ortiz Martínez,Vendedor(a) de piso,48,Reynosa,2026-07-22,09:00,17:30,30
T050-009,Fernanda,Ortiz Martínez,Vendedor(a) de piso,48,Reynosa,2026-07-23,09:00,17:30,30
T050-009,Fernanda,Ortiz Martínez,Vendedor(a) de piso,48,Reynosa,2026-07-25,09:00,17:30,30
T050-009,Fernanda,Ortiz Martínez,Vendedor(a) de piso,48,Reynosa,2026-07-26,09:00,17:30,30
T050-010,Adriana,Acosta Nájera,Cajero(a),48,Reynosa,2026-07-20,09:00,17:30,30
T050-010,Adriana,Acosta Nájera,Cajero(a),48,Reynosa,2026-07-21,09:00,17:30,30
T050-010,Adriana,Acosta Nájera,Cajero(a),48,Reynosa,2026-07-22,09:00,17:30,30
T050-010,Adriana,Acosta Nájera,Cajero(a),48,Reynosa,2026-07-23,09:00,17:30,30
T050-010,Adriana,Acosta Nájera,Cajero(a),48,Reynosa,2026-07-25,09:00,17:30,30
T050-010,Adriana,Acosta Nájera,Cajero(a),48,Reynosa,2026-07-26,09:00,17:30,30
T050-011,Eduardo,Hernández Vázquez,Almacenista,48,Reynosa,2026-07-20,12:30,21:00,30
T050-011,Eduardo,Hernández Vázquez,Almacenista,48,Reynosa,2026-07-21,12:30,21:00,30
T050-011,Eduardo,Hernández Vázquez,Almacenista,48,Reynosa,2026-07-22,12:30,21:00,30
T050-011,Eduardo,Hernández Vázquez,Almacenista,48,Reynosa,2026-07-23,12:30,21:00,30
T050-011,Eduardo,Hernández Vázquez,Almacenista,48,Reynosa,2026-07-25,12:30,21:00,30
T050-011,Eduardo,Hernández Vázquez,Almacenista,48,Reynosa,2026-07-26,12:30,21:00,30
T050-012,Alejandra,Pacheco Téllez,Vendedor(a) de piso,48,Reynosa,2026-07-20,09:00,17:30,30
T050-012,Alejandra,Pacheco Téllez,Vendedor(a) de piso,48,Reynosa,2026-07-21,09:00,17:30,30
T050-012,Alejandra,Pacheco Téllez,Vendedor(a) de piso,48,Reynosa,2026-07-22,09:00,17:30,30
T050-012,Alejandra,Pacheco Téllez,Vendedor(a) de piso,48,Reynosa,2026-07-23,09:00,17:30,30
T050-012,Alejandra,Pacheco Téllez,Vendedor(a) de piso,48,Reynosa,2026-07-25,09:00,17:30,30
T050-012,Alejandra,Pacheco Téllez,Vendedor(a) de piso,48,Reynosa,2026-07-26,09:00,17:30,30
T050-013,Yolanda,Ibarra Reyes,Almacenista,24,Reynosa,2026-07-20,15:00,21:00,0
T050-013,Yolanda,Ibarra Reyes,Almacenista,24,Reynosa,2026-07-21,15:00,21:00,0
T050-013,Yolanda,Ibarra Reyes,Almacenista,24,Reynosa,2026-07-22,15:00,21:00,0
T050-013,Yolanda,Ibarra Reyes,Almacenista,24,Reynosa,2026-07-23,15:00,21:00,0
T050-014,Andrés,Méndez Rojas,Vendedor(a) de piso,48,Reynosa,2026-07-20,09:00,17:30,30
T050-014,Andrés,Méndez Rojas,Vendedor(a) de piso,48,Reynosa,2026-07-22,09:00,17:30,30
T050-014,Andrés,Méndez Rojas,Vendedor(a) de piso,48,Reynosa,2026-07-23,09:00,17:30,30
T050-014,Andrés,Méndez Rojas,Vendedor(a) de piso,48,Reynosa,2026-07-24,09:00,17:30,30
T050-014,Andrés,Méndez Rojas,Vendedor(a) de piso,48,Reynosa,2026-07-25,09:00,17:30,30
T050-014,Andrés,Méndez Rojas,Vendedor(a) de piso,48,Reynosa,2026-07-26,09:00,17:30,30
T050-015,Guadalupe,Quintero Escobar,Asesor(a) de crédito,48,Reynosa,2026-07-20,09:00,17:30,30
T050-015,Guadalupe,Quintero Escobar,Asesor(a) de crédito,48,Reynosa,2026-07-21,09:00,17:30,30
T050-015,Guadalupe,Quintero Escobar,Asesor(a) de crédito,48,Reynosa,2026-07-23,09:00,17:30,30
T050-015,Guadalupe,Quintero Escobar,Asesor(a) de crédito,48,Reynosa,2026-07-24,09:00,17:30,30
T050-015,Guadalupe,Quintero Escobar,Asesor(a) de crédito,48,Reynosa,2026-07-25,09:00,17:30,30
T050-015,Guadalupe,Quintero Escobar,Asesor(a) de crédito,48,Reynosa,2026-07-26,09:00,17:30,30
T050-016,Daniela,Lara Domínguez,Supervisor(a) de piso,48,Reynosa,2026-07-20,12:30,21:00,30
T050-016,Daniela,Lara Domínguez,Supervisor(a) de piso,48,Reynosa,2026-07-21,12:30,21:00,30
T050-016,Daniela,Lara Domínguez,Supervisor(a) de piso,48,Reynosa,2026-07-22,12:30,21:00,30
T050-016,Daniela,Lara Domínguez,Supervisor(a) de piso,48,Reynosa,2026-07-24,12:30,21:00,30
T050-016,Daniela,Lara Domínguez,Supervisor(a) de piso,48,Reynosa,2026-07-25,12:30,21:00,30
T050-016,Daniela,Lara Domínguez,Supervisor(a) de piso,48,Reynosa,2026-07-26,12:30,21:00,30
T050-017,José,Campos Valdez,Vendedor(a) de piso,24,Reynosa,2026-07-20,09:00,15:00,0
T050-017,José,Campos Valdez,Vendedor(a) de piso,24,Reynosa,2026-07-21,09:00,15:00,0
T050-017,José,Campos Valdez,Vendedor(a) de piso,24,Reynosa,2026-07-22,09:00,15:00,0
T050-017,José,Campos Valdez,Vendedor(a) de piso,24,Reynosa,2026-07-25,09:00,15:00,0
T050-018,Karla,Reyes Quintero,Vendedor(a) de piso,48,Reynosa,2026-07-20,12:30,21:00,30
T050-018,Karla,Reyes Quintero,Vendedor(a) de piso,48,Reynosa,2026-07-21,12:30,21:00,30
T050-018,Karla,Reyes Quintero,Vendedor(a) de piso,48,Reynosa,2026-07-22,12:30,21:00,30
T050-018,Karla,Reyes Quintero,Vendedor(a) de piso,48,Reynosa,2026-07-24,12:30,21:00,30
T050-018,Karla,Reyes Quintero,Vendedor(a) de piso,48,Reynosa,2026-07-25,12:30,21:00,30
T050-018,Karla,Reyes Quintero,Vendedor(a) de piso,48,Reynosa,2026-07-26,12:30,21:00,30
T050-019,Rosa,Castillo Pacheco,Almacenista,48,Reynosa,2026-07-21,09:00,17:30,30
T050-019,Rosa,Castillo Pacheco,Almacenista,48,Reynosa,2026-07-22,09:00,17:30,30
T050-019,Rosa,Castillo Pacheco,Almacenista,48,Reynosa,2026-07-23,09:00,17:30,30
T050-019,Rosa,Castillo Pacheco,Almacenista,48,Reynosa,2026-07-24,09:00,17:30,30
T050-019,Rosa,Castillo Pacheco,Almacenista,48,Reynosa,2026-07-25,09:00,17:30,30
T050-019,Rosa,Castillo Pacheco,Almacenista,48,Reynosa,2026-07-26,09:00,17:30,30
T050-020,Luis,Aguilar Ruiz,Cajero(a),48,Reynosa,2026-07-20,09:00,17:30,30
T050-020,Luis,Aguilar Ruiz,Cajero(a),48,Reynosa,2026-07-21,09:00,17:30,30
T050-020,Luis,Aguilar Ruiz,Cajero(a),48,Reynosa,2026-07-22,09:00,17:30,30
T050-020,Luis,Aguilar Ruiz,Cajero(a),48,Reynosa,2026-07-23,09:00,17:30,30
T050-020,Luis,Aguilar Ruiz,Cajero(a),48,Reynosa,2026-07-25,09:00,17:30,30
T050-020,Luis,Aguilar Ruiz,Cajero(a),48,Reynosa,2026-07-26,09:00,17:30,30
T050-021,Miguel,Navarro Sánchez,Vendedor(a) de piso,24,Reynosa,2026-07-23,15:00,21:00,0
T050-021,Miguel,Navarro Sánchez,Vendedor(a) de piso,24,Reynosa,2026-07-24,15:00,21:00,0
T050-021,Miguel,Navarro Sánchez,Vendedor(a) de piso,24,Reynosa,2026-07-25,15:00,21:00,0
T050-021,Miguel,Navarro Sánchez,Vendedor(a) de piso,24,Reynosa,2026-07-26,15:00,21:00,0
T050-022,Beatriz,Acosta Flores,Supervisor(a) de piso,48,Reynosa,2026-07-20,12:30,21:00,30
T050-022,Beatriz,Acosta Flores,Supervisor(a) de piso,48,Reynosa,2026-07-21,12:30,21:00,30
T050-022,Beatriz,Acosta Flores,Supervisor(a) de piso,48,Reynosa,2026-07-23,12:30,21:00,30
T050-022,Beatriz,Acosta Flores,Supervisor(a) de piso,48,Reynosa,2026-07-24,12:30,21:00,30
T050-022,Beatriz,Acosta Flores,Supervisor(a) de piso,48,Reynosa,2026-07-25,12:30,21:00,30
T050-022,Beatriz,Acosta Flores,Supervisor(a) de piso,48,Reynosa,2026-07-26,12:30,21:00,30
